Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
2024-03-25,100.0,49.0,51.0,5449.11,3,5060.0,240.0,-1253.5714285714287,5689.199822386937,12610.0,21385.0,-120.0
2024-03-26,0.0,120.0,-120.0,5329.11,1,51.0,-2025.0,-981.4285714285714,5691.710605700851,11460.0,18330.0,-95.0
2024-03-27,0.0,95.0,-95.0,5234.11,4,-120.0,-11705.0,677.1428571428571,3186.120285894807,10540.0,5800.0,430.0
2024-03-28,5500.0,5070.0,430.0,5664.11,6,-95.0,95.0,725.0,3178.4255011981318,15770.0,10695.0,-610.0
2024-03-29,170.0,780.0,-610.0,5054.11,5,430.0,4259.0,29.428571428571427,2784.500664819616,11570.0,11364.0,-550.0
2024-03-30,0.0,550.0,-550.0,4504.11,2,-610.0,-4510.0,595.1428571428571,2000.4066610376349,11570.0,7404.0,179.0
2024-03-31,970.0,791.0,179.0,4683.11,6,-550.0,5060.0,-102.14285714285714,375.1743721574541,6740.0,7455.0,-630.0
2024-04-01,0.0,630.0,-630.0,4053.11,4,179.0,51.0,-199.42857142857142,415.02283356567614,6640.0,8036.0,-140.0
2024-04-02,1100.0,1240.0,-140.0,3913.11,6,-630.0,-120.0,-202.28571428571428,414.45334047212356,7740.0,9156.0,30.0
2024-04-03,30.0,0.0,30.0,3943.11,1,-140.0,-95.0,-184.42857142857142,422.4617762364814,7770.0,9061.0,-800.0
2024-04-04,0.0,800.0,-800.0,3143.11,3,30.0,430.0,-360.14285714285717,377.7390759820069,2270.0,4791.0,-310.0
2024-04-05,0.0,310.0,-310.0,2833.11,4,-800.0,-610.0,-317.2857142857143,361.3284352153438,2100.0,4321.0,-80.0
2024-04-06,280.0,360.0,-80.0,2753.11,6,-310.0,-550.0,-250.14285714285714,354.4810425449296,2380.0,4131.0,-30.0
2024-04-07,1850.0,1880.0,-30.0,2723.11,7,-80.0,179.0,-280.0,319.3743884533178,3260.0,5220.0,-2500.0
2024-04-08,0.0,2500.0,-2500.0,223.11,1,-30.0,-630.0,-547.1428571428571,905.3860002914452,3260.0,7090.0,184.0
2024-04-09,1320.0,1136.0,184.0,407.11,7,-2500.0,-140.0,-500.85714285714283,937.3856247690918,3480.0,6986.0,496.0
2024-04-10,700.0,204.0,496.0,903.11,5,184.0,30.0,-434.2857142857143,996.0792663045627,4150.0,7190.0,-840.9
2024-04-11,230.0,1070.9,-840.9,62.21,4,496.0,-800.0,-440.12857142857143,998.6985442969683,4380.0,7460.9,1639.0
2024-04-12,32589.0,30950.0,1639.0,1701.21,5,-840.9,-310.0,-161.70000000000002,1274.596510011409,36969.0,38100.9,-50.0
2024-04-13,2300.0,2350.0,-50.0,1651.21,3,1639.0,-80.0,-157.41428571428574,1274.9673857639793,38989.0,40090.9,-1650.0
2024-04-14,0.0,1650.0,-1650.0,1.21,2,-50.0,-30.0,-388.84285714285716,1389.8389857067643,37139.0,39860.9,545.0
2024-04-15,950.0,405.0,545.0,546.21,6,-1650.0,-2500.0,46.157142857142844,1055.1790872597915,38089.0,37765.9,470.0
2024-04-16,600.0,130.0,470.0,1016.21,2,545.0,184.0,87.0142857142857,1066.8781880304653,37369.0,36759.9,-850.0
2024-04-17,3420.0,4270.0,-850.0,166.21,5,470.0,496.0,-105.27142857142859,1101.6112664551335,40089.0,40825.9,-130.0
2024-04-18,0.0,130.0,-130.0,36.21,1,-850.0,-840.9,-3.7142857142857304,1054.241388279665,39859.0,39885.0,70.0
2024-04-19,500.0,430.0,70.0,106.21,4,-130.0,1639.0,-227.85714285714286,777.1521576823983,7770.0,9365.0,1050.0
2024-04-20,1450.0,400.0,1050.0,1156.21,5,70.0,-50.0,-70.71428571428571,917.625688808806,6920.0,7415.0,780.0
2024-04-21,780.0,0.0,780.0,1936.21,1,1050.0,-1650.0,276.42857142857144,637.4736222366769,7700.0,5765.0,2435.0
2024-04-22,2970.0,535.0,2435.0,4371.21,5,780.0,545.0,546.4285714285714,1042.0521191608166,9720.0,5895.0,-360.0
2024-04-23,300.0,660.0,-360.0,4011.21,4,2435.0,470.0,427.85714285714283,1097.9217380383143,9420.0,6425.0,1440.0
2024-04-24,1571.0,131.0,1440.0,5451.21,4,-360.0,-850.0,755.0,989.5242964845598,7571.0,2286.0,1200.0
2024-04-25,1200.0,0.0,1200.0,6651.21,1,1440.0,-130.0,945.0,916.2468735735271,8771.0,2156.0,520.0
2024-04-26,1160.0,640.0,520.0,7171.21,4,1200.0,70.0,1009.2857142857143,858.5958914191438,9431.0,2366.0,-6853.0
2024-04-27,1060.0,7913.0,-6853.0,318.21,5,520.0,1050.0,-119.71428571428571,3090.6987728929257,9041.0,9879.0,1475.0
2024-04-28,1600.0,125.0,1475.0,1793.21,7,-6853.0,780.0,-20.428571428571427,3135.260162365193,9861.0,10004.0,650.0
2024-04-29,650.0,0.0,650.0,2443.21,1,1475.0,2435.0,-275.42857142857144,2970.53047210666,7541.0,9469.0,-2255.0
2024-04-30,50.0,2305.0,-2255.0,188.21,8,650.0,-360.0,-546.1428571428571,3064.388325510287,7291.0,11114.0,1408.0
2024-05-01,1650.0,242.0,1408.0,1596.21,2,-2255.0,1440.0,-550.7142857142857,3060.9535395736575,7370.0,11225.0,-1493.0
2024-05-02,907.0,2400.0,-1493.0,103.21,10,1408.0,1200.0,-935.4285714285714,2972.190149656347,7077.0,13625.0,90.0
2024-05-03,320.0,230.0,90.0,193.21,3,-1493.0,520.0,-996.8571428571429,2941.380142527836,6237.0,13215.0,830.0
2024-05-04,1380.0,550.0,830.0,1023.21,4,90.0,-6853.0,100.71428571428571,1444.5679532055603,6557.0,5852.0,370.0
2024-05-05,800.0,430.0,370.0,1393.21,5,830.0,1475.0,-57.142857142857146,1324.7692161997152,5757.0,6157.0,-70.0
2024-05-06,250.0,320.0,-70.0,1323.21,6,370.0,650.0,-160.0,1288.1600573427452,5357.0,6477.0,-879.0
2024-05-07,1850.0,2729.0,-879.0,444.21,10,-70.0,-2255.0,36.57142857142857,984.3434118136229,7157.0,6901.0,670.0
2024-05-08,1060.0,390.0,670.0,1114.21,6,-879.0,1408.0,-68.85714285714286,842.2391640880521,6567.0,7049.0,-1064.0
2024-05-09,50.0,1114.0,-1064.0,50.21,8,670.0,-1493.0,-7.571428571428571,729.3873815613234,5710.0,5763.0,1770.0
2024-05-10,4000.0,2230.0,1770.0,1820.21,5,-1064.0,90.0,232.42857142857142,994.9100222537128,9390.0,7763.0,-890.9
2024-05-11,570.0,1460.9,-890.9,929.31,6,1770.0,830.0,-13.414285714285711,1034.4708960438838,8580.0,8673.9,1265.0
2024-05-12,1750.0,485.0,1265.0,2194.31,5,-890.9,370.0,114.44285714285715,1139.7137533274486,9530.0,8728.9,11400.0
2024-05-13,11530.0,130.0,11400.0,13594.31,5,1265.0,-70.0,1753.0142857142857,4403.200563388919,20810.0,8538.9,-11300.0
2024-05-14,0.0,11300.0,-11300.0,2294.31,6,11400.0,-879.0,264.30000000000007,6636.626180773877,18960.0,17109.9,-120.0
2024-05-15,650.0,770.0,-120.0,2174.31,7,-11300.0,670.0,151.4428571428572,6635.294256689531,18550.0,17489.9,-60.0
2024-05-16,1130.0,1190.0,-60.0,2114.31,7,-120.0,-1064.0,294.8714285714286,6615.464001039349,19630.0,17565.9,-855.0
2024-05-17,650.0,1505.0,-855.0,1259.31,4,-60.0,1770.0,-80.12857142857138,6592.268308332691,16280.0,16840.9,-375.0
2024-05-18,0.0,375.0,-375.0,884.31,4,-855.0,-890.9,-6.42857142857138,6584.572698288595,15710.0,15755.0,-575.0
2024-05-19,100.0,675.0,-575.0,309.31,7,-375.0,1265.0,-269.2857142857142,6562.045811947305,14060.0,15945.0,-260.0
2024-05-20,0.0,260.0,-260.0,49.31,2,-575.0,11400.0,-1935.0,4138.604837381788,2530.0,16075.0,355.0
2024-05-21,1070.0,715.0,355.0,404.31,5,-260.0,-11300.0,-270.0,388.07215823855756,3600.0,5490.0,1631.0
2024-05-22,5970.0,4339.0,1631.0,2035.31,8,355.0,-120.0,-19.857142857142858,822.2834929980504,8920.0,9059.0,-685.0
2024-05-23,650.0,1335.0,-685.0,1350.31,8,1631.0,-60.0,-109.14285714285714,860.4166487950715,8440.0,9204.0,-260.0
2024-05-24,600.0,860.0,-260.0,1090.31,4,-685.0,-855.0,-24.142857142857142,801.8500334790839,8390.0,8559.0,600.0
2024-05-25,1600.0,1000.0,600.0,1690.31,10,-260.0,-375.0,115.14285714285714,815.3149552108117,9990.0,9184.0,-520.0
2024-05-26,0.0,520.0,-520.0,1170.31,6,600.0,-575.0,123.0,807.7858627135855,9890.0,9029.0,-851.0
2024-05-27,0.0,851.0,-851.0,319.31,6,-520.0,-260.0,38.57142857142857,881.967281544059,9890.0,9620.0,-50.0
2024-05-28,210.0,260.0,-50.0,269.31,3,-851.0,355.0,-19.285714285714285,870.965310117747,9030.0,9165.0,-245.9
2024-05-29,450.0,695.9,-245.9,23.41,6,-50.0,1631.0,-287.4142857142857,478.91265880308146,3510.0,5521.9,738.0
