Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target,Cash_Ratio,Negative_Streak,Cashflow_Score,Balance_Score,Ratio_Score,Volatility_Score,NegativeDay_Score,Liquidity_Score,Liquidity_Risk,Recommendation
2023-12-01,1500.0,489.0,1011.0,6744.8,4,-29781.0,550.0,-4010.142857142857,11524.369302027932,10371.0,38442.0,60.0,3.067484662576687,0,66.28434134691018,26.941676846855632,12.35643368610952,0.0,100.0,43.14,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-02,600.0,540.0,60.0,6804.8,3,1011.0,1329.0,-4191.428571428572,11436.025618735772,9371.0,38711.0,450.0,1.1111111111111112,0,71.86190523861964,27.18827003861488,4.475774868524115,0.0,100.0,43.98,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-03,1450.0,1000.0,450.0,7254.8,2,60.0,1759.0,-4378.428571428572,11332.744355143974,8621.0,39270.0,-889.0,1.45,0,52.71226921041718,29.037718976809256,5.84088620342397,0.0,100.0,38.04,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-04,900.0,1789.0,-889.0,6365.8,3,450.0,-3931.0,-3943.857142857143,11410.81738860939,8451.0,36058.0,-5700.0,0.5030743432084964,1,0.0,25.384029852243035,2.0264827520986772,0.0,75.0,15.42,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2023-12-05,7560.0,13260.0,-5700.0,665.8,4,-889.0,811.0,-4874.0,11222.445752449268,15061.0,49179.0,-138.0,0.5701357466063348,2,63.452655063426924,1.9576766351142478,2.29661932167708,0.0,50.0,28.14,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2023-12-06,0.0,138.0,-138.0,527.8,1,-5700.0,731.0,-4998.142857142857,11154.7114325229,14161.0,49148.0,62.0,0.0,3,66.31294423866254,1.390512294067972,0.0,0.0,25.0,26.13,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2023-12-07,150.0,88.0,62.0,589.8,3,-138.0,-29781.0,-734.8571428571429,2263.8950526744247,12160.0,17304.0,1555.0,1.7045454545454546,0,87.66500293179642,1.645325258885864,6.866245536940404,81.80541718116416,100.0,50.39,Moderate Risk,Delay non-essential purchases
2023-12-08,1630.0,75.0,1555.0,2144.8,3,62.0,1011.0,-657.1428571428571,2341.8111529733565,12290.0,16890.0,50.0,21.733333333333334,0,66.1413268881484,8.036198811979771,87.5461564283317,81.08125402490006,100.0,56.8,Moderate Risk,Delay non-essential purchases
2023-12-09,210.0,160.0,50.0,2194.8,3,1555.0,60.0,-658.5714285714286,2341.303757677378,11900.0,16510.0,435.0,1.3125,0,71.64738355047696,8.241693138445813,5.287009063444112,81.08596982789328,100.0,46.45,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-10,450.0,15.0,435.0,2629.8,3,50.0,450.0,-660.7142857142857,2340.1266144011306,10900.0,15525.0,2270.0,30.0,0,97.89053673326374,10.029493778700378,100.0,81.09691036248154,100.0,70.38,Moderate Risk,Delay non-essential purchases
2023-12-11,2300.0,30.0,2270.0,4899.8,2,435.0,-889.0,-209.42857142857144,2580.972546485957,12300.0,13766.0,161.0,76.66666666666667,0,67.72878738040417,19.358936200258682,100.0,78.85845451468154,100.0,62.4,Moderate Risk,Delay non-essential purchases
2023-12-12,400.0,239.0,161.0,5060.8,2,2270.0,-5700.0,627.8571428571429,917.60801881326,5140.0,745.0,1600.0,1.6736401673640167,0,88.30856799622443,20.020627931479336,6.741752940036324,94.317997558492,100.0,57.36,Moderate Risk,Delay non-essential purchases
2023-12-13,2150.0,550.0,1600.0,6660.8,4,161.0,-138.0,876.1428571428571,910.954705893984,7290.0,1157.0,-1460.0,3.909090909090909,0,44.54614361511949,26.59644637839268,15.74658976471666,94.37983438123787,100.0,45.37,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-14,550.0,2010.0,-1460.0,5200.8,3,1600.0,62.0,658.7142857142857,1254.514476372629,7690.0,3079.0,-30.0,0.2736318407960199,1,64.99721121805415,20.596012045584256,1.1022430646365358,91.18674172387098,75.0,45.71,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2023-12-15,0.0,30.0,-30.0,5170.8,1,-1460.0,1555.0,432.2857142857143,1207.956223583934,6060.0,3034.0,170.0,0.0,2,67.85750039328977,20.47271544970463,0.0,91.6194606505145,50.0,44.05,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2023-12-16,700.0,530.0,170.0,5340.8,3,-30.0,50.0,449.4285714285714,1202.4657801288456,6550.0,3404.0,1430.0,1.320754716981132,0,85.87732219727415,21.17139615968917,5.320260692773948,91.67048960148192,100.0,56.37,Moderate Risk,Delay non-essential purchases
2023-12-17,1600.0,170.0,1430.0,6770.8,5,170.0,435.0,591.5714285714286,1258.00263077926,7700.0,3559.0,1670.0,9.411764705882353,0,89.3096692075569,27.048533896617972,37.91244594514545,91.15432232794444,100.0,64.18,Moderate Risk,Delay non-essential purchases
2023-12-18,2970.0,1300.0,1670.0,8440.8,3,1430.0,2270.0,505.8571428571428,1139.4355954552225,8370.0,4829.0,-565.0,2.2846153846153845,0,57.345937674298874,33.91204440058377,9.202881710434584,92.25630097163572,100.0,50.85,Moderate Risk,Delay non-essential purchases
2023-12-19,0.0,565.0,-565.0,7875.8,3,1670.0,161.0,402.1428571428572,1207.0896719756977,7970.0,5155.0,200.0,0.0,1,68.28654376957512,31.5899585115175,0.0,91.62751450261027,75.0,50.04,Moderate Risk,Review operational expenses | Delay non-essential purchases
2023-12-20,1100.0,900.0,200.0,8075.8,2,-565.0,1600.0,202.14285714285717,1085.387247110633,6920.0,5505.0,975.51,1.2222222222222223,0,79.37745806100999,32.41193581738167,4.923352355376527,92.7586338961265,100.0,57.52,Moderate Risk,Delay non-essential purchases
2023-12-21,1475.51,500.0,975.51,9051.31,3,200.0,-1460.0,550.0728571428572,822.2310829832026,7845.51,3995.0,2385.0,2.95102,0,99.53520300902422,36.42117122559944,11.887291037260832,95.20444416735081,100.0,67.07,Moderate Risk,Delay non-essential purchases
2023-12-22,2440.0,55.0,2385.0,11436.31,3,975.51,-30.0,895.0728571428572,1020.9213014839728,10285.51,4020.0,2474.1,44.36363636363637,0,100.0,46.223250598029644,100.0,93.35778942980241,100.0,83.2,Stable,Maintain current financial strategy | Continue monitoring cashflow
2023-12-23,2730.0,255.9,2474.1,13910.41,3,2385.0,170.0,1224.23,1115.2628180388324,12315.51,3745.9,-3355.0,10.668229777256741,0,17.444903679762028,56.391520860222336,42.97373525581771,92.4809661528032,100.0,48.72,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-24,800.0,4155.0,-3355.0,10555.41,6,2474.1,1430.0,540.6585714285715,2046.093177011792,11515.51,7730.9,-5219.0,0.19253910950661854,1,0.0,42.60285155435091,0.7755855367839622,83.82969833890908,75.0,28.78,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2023-12-25,701.0,5920.0,-5219.0,5336.41,5,-3355.0,1670.0,-443.4842857142857,2893.5986357351803,9246.51,12350.9,850.0,0.11841216216216216,2,77.58248358909087,21.153353757825453,0.4769875615797068,75.95286382607362,50.0,46.17,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2023-12-26,850.0,0.0,850.0,6186.41,1,-5219.0,-565.0,-241.34142857142857,2932.853609657474,10096.51,11785.9,-6055.9,10.0,0,0.0,24.646757307748164,40.281973816717034,75.5880225967825,100.0,31.0,High Risk,Reduce discretionary spending | Accelerate receivable collection
2023-12-27,200.0,6255.9,-6055.9,130.51,6,850.0,200.0,-1135.0414285714285,3643.102914368585,9196.51,17141.8,208.0,0.031969820489457956,1,68.40095533658453,0.0,0.12878074718814894,68.98686601604143,75.0,38.36,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2023-12-28,228.0,20.0,208.0,338.51,2,-6055.9,975.51,-1244.685714285714,3579.999369845638,7949.0,16661.8,540.0,11.4,0,73.14903536747566,0.6125518729328304,45.92145015105743,69.5733592029164,100.0,49.63,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2023-12-29,550.0,10.0,540.0,878.51,2,208.0,2385.0,-1508.2571428571428,3327.225279346702,6059.0,16616.8,-578.0,55.0,0,57.16001887790857,2.831890598766084,100.0,71.92267702677063,100.0,53.05,Moderate Risk,Delay non-essential purchases
2023-12-30,0.0,578.0,-578.0,300.51,2,540.0,2474.1,-1944.2714285714285,2889.579528071091,3329.0,16938.9,1759.0,0.0,1,90.58249789053676,0.4563761848186385,0.0,75.99021797598905,75.0,46.94,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2023-12-31,1759.0,0.0,1759.0,2059.51,2,-578.0,-3355.0,-1213.7,3111.428958426218,4288.0,12783.9,1175.0,10.0,0,82.23045349884875,7.685666589893997,40.281973816717034,73.9283182776598,100.0,54.52,Moderate Risk,Delay non-essential purchases
2024-01-01,6270.0,5095.0,1175.0,3234.51,6,1759.0,-5219.0,-300.27142857142854,2642.881580594852,9857.0,11958.9,-810.0,1.2306182531894014,0,53.84208343463525,12.514783261845983,4.9571732253349525,78.28306327500763,100.0,41.17,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-02,0.0,810.0,-810.0,2424.51,3,1175.0,850.0,-537.4142857142857,2596.53551258117,9007.0,12768.9,50.0,0.0,1,66.1413268881484,9.185775173096102,0.0,78.71381012661409,75.0,41.28,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-03,70.0,20.0,50.0,2474.51,2,-810.0,-6055.9,334.85714285714283,914.4532844950184,8877.0,6533.0,-1141.0,3.5,0,49.1083048496203,9.391269499562146,14.098690835850963,94.34731810138759,100.0,41.55,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-04,600.0,1741.0,-1141.0,1333.51,3,50.0,208.0,142.14285714285714,1073.8900360482576,9249.0,8254.0,-950.0,0.3446295232624928,1,51.83988101197032,4.701888969607066,1.388235743252741,92.86549058709565,75.0,36.55,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-06,550.0,1500.0,-950.0,383.51,2,-1141.0,540.0,-70.71428571428571,1128.1819762026385,9249.0,9744.0,900.0,0.36666666666666664,2,78.29755588289977,0.7974967667522682,1.4770057066129578,92.36089368618484,50.0,42.1,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-01-08,2100.0,1200.0,900.0,1283.51,4,-950.0,-578.0,140.42857142857142,1155.396448142745,11349.0,10366.0,-555.9,1.75,0,57.4760808317721,4.4963946431410236,7.0493454179254815,92.10795856981483,100.0,41.73,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-09,0.0,555.9,-555.9,727.61,3,900.0,1759.0,-190.27142857142857,922.7863868275286,9590.0,10921.9,2150.0,0.0,1,96.17436322812237,2.2117087214915694,0.0,94.2698690804095,75.0,51.25,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-01-10,2790.0,640.0,2150.0,2877.61,5,-555.9,1175.0,-50.9857142857143,1196.26564835261,6110.0,6466.9,-1000.0,4.359375,0,51.12480871816142,11.047964759531375,17.560422960725084,91.7281144951702,100.0,43.01,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-11,0.0,1000.0,-1000.0,1877.61,1,2150.0,-810.0,-78.12857142857145,1218.3101202270043,6110.0,6656.9,830.0,0.0,1,77.2964546715673,6.938078230210534,0.0,91.523230083996,75.0,45.79,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-12,1160.0,330.0,830.0,2707.61,4,-1000.0,50.0,33.29999999999999,1266.691463353745,7200.0,6966.9,-950.0,3.515151515151515,0,51.83988101197032,10.349284049546831,14.159724129512655,91.0735671002412,100.0,42.48,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-13,0.0,950.0,-950.0,1757.61,3,830.0,-1141.0,60.58571428571428,1238.9330361626314,6600.0,6175.9,275.0,0.0,1,69.35915221028847,6.444891846692033,0.0,91.33155781295041,75.0,42.84,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-14,290.0,15.0,275.0,2032.61,2,-950.0,-950.0,235.58571428571423,1156.1462860563202,6340.0,4690.9,-190.0,19.333333333333332,0,62.70897987786566,7.5751106422552645,77.8784827123196,92.10098947115488,100.0,55.11,Moderate Risk,Delay non-essential purchases
2024-01-15,0.0,190.0,-190.0,1842.61,2,275.0,900.0,79.87142857142855,1124.721720714745,4240.0,3680.9,1640.0,0.0,1,88.88062583127156,6.794232201684306,0.0,92.39305378565054,75.0,49.89,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-16,1650.0,10.0,1640.0,3482.61,3,-190.0,-555.9,393.57142857142856,1220.036591957062,5890.0,3135.0,-20.0,165.0,0,65.14022567681593,13.534446109770482,100.0,91.50718401376864,100.0,61.01,Moderate Risk,Delay non-essential purchases
2024-01-17,0.0,20.0,-20.0,3462.61,2,1640.0,2150.0,83.57142857142857,943.7721930534244,3100.0,2515.0,-315.0,0.0,1,60.9212991433434,13.452248379184065,0.0,94.07482405614641,75.0,42.27,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-18,0.0,315.0,-315.0,3147.61,2,-20.0,-1000.0,181.42857142857144,842.8063947595181,3100.0,1830.0,-895.9,0.0,2,52.61358923387155,12.157634122448,0.0,95.01321433603367,50.0,36.56,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-01-19,0.0,895.9,-895.9,2251.71,3,-315.0,830.0,-65.12857142857142,873.3455496237086,1940.0,2395.9,90.0,0.0,3,66.71338472319552,8.475586780829461,0.0,94.72937915060675,25.0,37.87,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-01-20,90.0,0.0,90.0,2341.71,1,-895.9,-950.0,83.44285714285715,781.3394308432117,2030.0,1445.9,230.0,10.0,0,68.71558714586045,8.845476568468337,40.281973816717034,95.5844969133807,100.0,52.3,Moderate Risk,Delay non-essential purchases
2024-01-21,580.0,350.0,230.0,2571.71,3,90.0,275.0,77.01428571428572,779.6840608617202,2320.0,1780.9,-10.0,1.6571428571428573,0,65.28324013557771,9.79075047021213,6.675298518198824,95.59988215399186,100.0,46.35,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-22,0.0,10.0,-10.0,2561.71,1,230.0,-190.0,102.72857142857144,772.3438023623527,2320.0,1600.9,-390.9,0.0,1,59.835819401341496,9.749651604918922,0.0,95.66810354523581,75.0,40.93,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-24,350.0,740.9,-390.9,2170.81,3,-10.0,1640.0,-187.4,380.86158903192,1020.0,2331.8,40.0,0.47239843433661766,2,65.99831242938662,8.143096960607405,1.9029141363005757,99.30659410288638,50.0,40.76,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-01-26,300.0,260.0,40.0,2210.81,2,-390.9,-20.0,-178.82857142857142,385.8987376426681,1320.0,2571.8,-105.0,1.1538461538461537,0,63.9246027773408,8.307492421780239,4.647920055775042,99.25977813773237,100.0,45.49,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-27,550.0,655.0,-105.0,2105.81,4,40.0,-315.0,-148.82857142857142,381.6881393417991,1870.0,2911.8,855.0,0.8396946564885496,1,77.65399081847177,7.87595433620155,3.3824558166708965,99.2989120284638,75.0,47.48,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-01-28,1720.0,865.0,855.0,2960.81,4,-105.0,-895.9,101.3,384.2136948798821,3590.0,2880.9,1950.0,1.9884393063583814,0,93.31407405288677,11.389907318770868,8.00982600748593,99.27543916133158,100.0,57.21,Moderate Risk,Delay non-essential purchases
2024-01-29,1950.0,0.0,1950.0,4910.81,2,855.0,90.0,367.0142857142857,796.7701894284332,5450.0,2880.9,213.0,10.0,0,68.47246256596543,19.404186050946507,40.281973816717034,95.44108128044024,100.0,55.37,Moderate Risk,Delay non-essential purchases
2024-01-30,800.0,587.0,213.0,5123.81,4,1950.0,230.0,364.5857142857143,797.2831584586629,5670.0,3117.9,-4793.0,1.362862010221465,0,0.0,20.279591881691843,5.489877181153941,95.43631367437973,100.0,26.45,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-01-31,307.0,5100.0,-4793.0,330.81,4,213.0,-10.0,-318.7,2121.563220049449,5977.0,8207.9,881.0,0.06019607843137255,1,78.02582841125239,0.58090574665706,0.24248168552415944,83.12826918165074,75.0,43.33,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-02-01,900.0,19.0,881.0,1211.81,2,-4793.0,-390.9,-137.0,2168.2998716352063,6527.0,7486.0,-312.0,47.36842105263158,0,60.96420348097193,4.20171577898872,100.0,82.69389219158438,100.0,55.87,Moderate Risk,Delay non-essential purchases
2024-02-03,258.0,570.0,-312.0,899.81,5,881.0,40.0,-187.28571428571428,2167.5924212733867,6485.0,7796.0,680.0,0.45263157894736844,1,75.15123779014058,2.9194311818406176,1.8232893411777185,82.70046733439762,75.0,43.22,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-02-04,800.0,120.0,680.0,1579.81,2,-312.0,-105.0,-75.14285714285715,2192.719880921956,6735.0,7261.0,-700.0,6.666666666666667,0,55.415242481014836,5.714154021778788,26.854649211144693,82.4669292027638,100.0,43.38,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-02-05,0.0,700.0,-700.0,879.81,3,680.0,855.0,-297.2857142857143,2161.325651406676,5015.0,7096.0,-10.0,0.0,1,65.28324013557771,2.8372334512542006,0.0,82.75871157183823,75.0,39.48,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-02-06,0.0,10.0,-10.0,869.81,1,-700.0,1950.0,-577.2857142857143,1936.9826805528808,3065.0,7106.0,-210.0,0.0,2,62.422950960342106,2.7961345859609925,0.0,84.84378658503644,50.0,36.17,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-07,0.0,210.0,-210.0,659.81,2,-10.0,213.0,-637.7142857142857,1914.6887226810068,2265.0,6729.0,2190.0,0.0,3,96.74642106316949,1.933058414803616,0.0,85.05098975403713,25.0,45.45,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-08,2600.0,410.0,2190.0,2849.81,4,-210.0,-4793.0,359.85714285714283,979.7724954585424,4558.0,2039.0,-100.0,6.341463414634147,0,63.996110006721686,10.933709914016255,25.54466632279617,93.74023220008417,100.0,48.88,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-02-09,0.0,100.0,-100.0,2749.81,1,2190.0,881.0,219.7142857142857,962.81907512704,3658.0,2120.0,250.0,0.0,1,69.00161606338402,10.522721261084172,0.0,93.89779966469841,75.0,44.2,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-02-10,750.0,500.0,250.0,2999.81,2,-100.0,-312.0,300.0,934.094927367262,4150.0,2050.0,155.0,1.5,0,67.6429787051471,11.550192893414382,6.042296072507555,94.16476591972032,100.0,47.46,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-02-11,200.0,45.0,155.0,3154.81,3,250.0,680.0,225.0,919.4608927699156,3550.0,1975.0,10090.0,4.444444444444445,0,100.0,12.18722530545911,17.90309947409646,94.30077668825511,100.0,60.77,Moderate Risk,Delay non-essential purchases
2024-02-12,10590.0,500.0,10090.0,13244.81,3,155.0,-700.0,1766.428571428571,3761.7158255749287,14140.0,1775.0,-10370.0,21.18,0,0.0,53.65598038630638,85.31722054380668,67.88446099547042,100.0,45.68,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-02-13,0.0,10370.0,-10370.0,2874.81,4,10090.0,-10.0,286.42857142857144,5968.073889654926,14140.0,12135.0,-2655.0,0.0,1,27.45591579308669,11.036457077249276,0.0,47.37825992274034,75.0,25.16,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-02-14,50.0,2705.0,-2655.0,219.81,5,-10370.0,-210.0,-62.85714285714285,6072.6023095147375,14190.0,14630.0,3004.0,0.018484288354898338,2,100.0,0.12470834190244681,0.07445836195326626,46.40675813871154,50.0,44.69,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-15,3004.0,0.0,3004.0,3223.81,2,-2655.0,2190.0,53.42857142857143,6130.4510942546085,14594.0,14220.0,-235.0,10.0,0,62.06541481343765,12.470807475982248,40.281973816717034,45.86910342572481,100.0,46.09,High Risk,Reduce discretionary spending | Accelerate receivable collection
2024-02-16,0.0,235.0,-235.0,2988.81,3,3004.0,-100.0,34.142857142857146,6131.226506677958,14594.0,14355.0,-2740.9,0.0,1,26.227421592322987,11.504984141591851,0.0,45.86189663398671,75.0,24.72,High Risk,Increase cash inflows immediately | Reduce discretionary spending | Accelerate receivable collection
2024-02-17,0.0,2740.9,-2740.9,247.91,2,-235.0,250.0,-393.1285714285714,6217.287367953504,13844.0,16595.9,440.0,0.0,2,71.71889077985786,0.24019615337636238,0.0,45.06203492770262,50.0,34.68,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-18,440.0,0.0,440.0,687.91,1,-2740.9,155.0,-352.4142857142857,6222.406126365306,14084.0,16550.9,-90.0,10.0,0,64.13912446548346,2.048546226277532,40.281973816717034,45.01446046961986,100.0,43.61,High Risk,Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-02-19,40.0,130.0,-90.0,597.91,4,440.0,10090.0,-1806.7,4253.042922034363,3534.0,16180.9,-190.0,0.3076923076923077,1,62.70897987786566,1.6786564386386562,1.2394453482066783,63.31799810057353,75.0,36.47,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Reduce discretionary spending | Accelerate receivable collection
2024-02-20,100.0,290.0,-190.0,407.91,2,-90.0,-10370.0,-352.41428571428565,1958.282751484532,3634.0,6100.9,-130.0,0.3448275862068966,2,63.567066630436344,0.8977779980676969,1.3890335798867943,84.64582074055326,50.0,36.19,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-21,0.0,130.0,-130.0,277.91,1,-190.0,-2655.0,8.300000000000052,1675.6089231480169,3584.0,3525.9,3501.0,0.0,3,100.0,0.3634927492559877,0.0,87.2730309183736,25.0,46.34,High Risk,Increase cash inflows immediately | Maintain emergency cash reserve | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-02-22,3600.0,99.0,3501.0,3778.91,5,-130.0,3004.0,79.30000000000005,1827.3587213972492,4180.0,3624.9,-260.0,36.36363636363637,0,61.7078786665332,14.752205488408245,100.0,85.86264702542987,100.0,59.61,Moderate Risk,Delay non-essential purchases
2024-02-23,0.0,260.0,-260.0,3518.91,3,3501.0,-235.0,75.72857142857148,1828.0996551193653,4180.0,3649.9,20165.0,0.0,1,100.0,13.68363499078483,0.0,85.85576068357328,75.0,55.19,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-02-24,20200.0,35.0,20165.0,23683.91,3,-260.0,-2740.9,3348.0,7535.944952912889,24380.0,944.0,-19.0,577.1428571428571,0,65.15452712269212,96.55949685453956,100.0,32.80624652078639,100.0,80.05,Stable,Maintain current financial strategy | Continue monitoring cashflow
2024-02-25,20100.0,20119.0,-19.0,23664.91,5,20165.0,440.0,3282.428571428572,7567.396356676947,44040.0,21063.0,-60.0,0.999055619066554,1,64.56816784176881,96.48140901048247,4.024393228868297,32.51393276623071,75.0,62.9,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-02-26,0.0,60.0,-60.0,23604.91,1,-19.0,-90.0,3286.714285714286,7565.176263958549,44000.0,20993.0,-10.0,0.0,2,65.28324013557771,96.23481581872322,0.0,32.53456661910562,50.0,59.97,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-02-27,0.0,10.0,-10.0,23594.91,1,-60.0,-190.0,3312.428571428572,7551.683098425645,43900.0,20713.0,10.0,0.0,3,65.56926905310128,96.19371695343001,0.0,32.659973990660575,25.0,57.57,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-02-28,150.0,140.0,10.0,23604.91,3,-10.0,-130.0,3332.428571428572,7541.224764743514,44050.0,20723.0,-700.0,1.0714285714285714,0,55.415242481014836,96.23481581872322,4.315925766076825,32.757175209657134,100.0,62.19,Moderate Risk,Delay non-essential purchases
2024-02-29,0.0,700.0,-700.0,22904.91,2,10.0,3501.0,2732.285714285714,7691.242741245515,40450.0,21324.0,-550.0,0.0,1,57.56045936244155,93.35789524819863,0.0,31.36288711075018,75.0,58.79,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-03-01,0.0,550.0,-550.0,22354.91,2,-700.0,-260.0,2690.8571428571427,7710.803037050707,40450.0,21614.0,-20.0,0.0,2,65.14022567681593,91.09745765707217,0.0,31.181090980125035,50.0,58.25,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-03-02,0.0,20.0,-20.0,22334.91,2,-550.0,20165.0,-192.7142857142857,299.190415558111,20250.0,21599.0,-228.0,0.0,3,62.16552493457089,91.01525992648575,0.0,100.0,25.0,61.56,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-03-03,200.0,428.0,-228.0,22106.91,8,-20.0,-19.0,-222.57142857142856,289.2282012198721,350.0,1908.0,15.0,0.4672897196261682,4,65.64077628248216,90.0782057978006,1.8823352250802352,100.0,0.0,60.28,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
2024-03-04,200.0,185.0,15.0,22121.91,8,-228.0,-60.0,-211.8571428571429,297.524468781544,550.0,2033.0,-240.9,1.0810810810810811,0,61.9810362827682,90.13985409574042,4.354807980185626,100.0,100.0,69.39,Moderate Risk,Delay non-essential purchases
2024-03-05,0.0,240.9,-240.9,21881.01,1,15.0,-10.0,-244.8428571428572,283.9030459923599,550.0,2263.9,-320.0,0.0,1,60.84979191396251,89.14978243082702,0.0,100.0,75.0,65.54,Moderate Risk,Review operational expenses | Delay non-essential purchases
2024-03-06,300.0,620.0,-320.0,21561.01,6,-240.9,10.0,-291.9857142857143,261.00836786426737,700.0,2743.9,-4600.0,0.4838709677419355,2,0.0,87.83461874144434,1.949127765325018,100.0,50.0,41.64,High Risk,Increase cash inflows immediately | Investigate continuous losses | Reduce discretionary spending | Accelerate receivable collection
2024-03-07,0.0,4600.0,-4600.0,16961.01,1,-320.0,-700.0,-849.1285714285714,1664.7525589050415,700.0,6643.9,-297.0,0.0,3,61.178725169114614,68.92914070656848,0.0,87.37393148918738,25.0,53.33,Moderate Risk,Review operational expenses | Monitor recurring negative cashflow | Delay non-essential purchases
